id,id1,id1,address,source,description,name,date_added
OFAC18719,OFAC29324,OFAC28439,"d. 35 ul. Myasnitskaya Moscow 101000 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC CBGURUMM; Website www.vtb24.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1027739207462 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","BANK VTB 24 PUBLIC JOINT STOCK COMPANY","2019-03-01 23:12:28"
OFAC18719,OFAC29325,OFAC28439,"d. 35 ul. Myasnitskaya Moscow 101000 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC CBGURUMM; Website www.vtb24.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1027739207462 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","BANK VTB 24 PUBLIC JOINT STOCK COMPANY","2019-03-01 23:12:28"
OFAC18720,OFAC29327,OFAC28441,"8/26, Shevchenka boulevard/Pushkinska street Kyiv 01004 Ukraine ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC VTBRUAUK; Website www.vtb.com.ua; Executive Order 13662 Directive Determination - Subject to Directive 1; Government Gazette Number 14359319 (Ukraine); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","PJSC VTB BANK (KIEV)","2019-03-01 23:12:28"
OFAC18720,OFAC29328,OFAC28441,"8/26, Shevchenka boulevard/Pushkinska street Kyiv 01004 Ukraine ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC VTBRUAUK; Website www.vtb.com.ua; Executive Order 13662 Directive Determination - Subject to Directive 1; Government Gazette Number 14359319 (Ukraine); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","PJSC VTB BANK (KIEV)","2019-03-01 23:12:28"
OFAC18720,OFAC29329,OFAC28441,"8/26, Shevchenka boulevard/Pushkinska street Kyiv 01004 Ukraine ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC VTBRUAUK; Website www.vtb.com.ua; Executive Order 13662 Directive Determination - Subject to Directive 1; Government Gazette Number 14359319 (Ukraine); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","PJSC VTB BANK (KIEV)","2019-03-01 23:12:28"
OFAC18720,OFAC29330,OFAC28441,"8/26, Shevchenka boulevard/Pushkinska street Kyiv 01004 Ukraine ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC VTBRUAUK; Website www.vtb.com.ua; Executive Order 13662 Directive Determination - Subject to Directive 1; Government Gazette Number 14359319 (Ukraine); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","PJSC VTB BANK (KIEV)","2019-03-01 23:12:28"
OFAC18720,OFAC29331,OFAC28441,"8/26, Shevchenka boulevard/Pushkinska street Kyiv 01004 Ukraine ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC VTBRUAUK; Website www.vtb.com.ua; Executive Order 13662 Directive Determination - Subject to Directive 1; Government Gazette Number 14359319 (Ukraine); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","PJSC VTB BANK (KIEV)","2019-03-01 23:12:28"
OFAC18721,OFAC29333,OFAC28444,"14, Moskovskaya Street Minsk 220007 Belarus ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC SLANBY22; Website www.vtb-bank.by; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB BANK (BELARUS), CJSC","2019-03-01 23:12:28"
OFAC18721,OFAC29334,OFAC28444,"14, Moskovskaya Street Minsk 220007 Belarus ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC SLANBY22; Website www.vtb-bank.by; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB BANK (BELARUS), CJSC","2019-03-01 23:12:28"
OFAC18721,OFAC29335,OFAC28444,"14, Moskovskaya Street Minsk 220007 Belarus ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC SLANBY22; Website www.vtb-bank.by; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB BANK (BELARUS), CJSC","2019-03-01 23:12:28"
OFAC18721,OFAC29336,OFAC28444,"14, Moskovskaya Street Minsk 220007 Belarus ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC SLANBY22; Website www.vtb-bank.by; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB BANK (BELARUS), CJSC","2019-03-01 23:12:28"
OFAC18722,OFAC29338,OFAC28446,"46 Ul Nalbandyan Yerevan 375010 Armenia ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC ARMJAM22; Website www.vtb.am; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB BANK (ARMENIA), CJSC","2019-03-01 23:12:28"
OFAC18722,OFAC29339,OFAC28446,"46 Ul Nalbandyan Yerevan 375010 Armenia ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC ARMJAM22; Website www.vtb.am; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB BANK (ARMENIA), CJSC","2019-03-01 23:12:28"
OFAC18723,OFAC29341,OFAC28448,"28 v Timiryazeva str. Almaty 050040 Kazakhstan ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC VTBAKZKZ; Website http://en.vtb-bank.kz/; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","BANK VTB (KAZAKHSTAN), JSC","2019-03-01 23:12:28"
OFAC18723,OFAC29342,OFAC28448,"28 v Timiryazeva str. Almaty 050040 Kazakhstan ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC VTBAKZKZ; Website http://en.vtb-bank.kz/; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","BANK VTB (KAZAKHSTAN), JSC","2019-03-01 23:12:28"
OFAC18724,OFAC29344,OFAC28451,"38 Khatai ave. Nasimi district Baku AZ 1008 Azerbaijan ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC VTBAAZ22; Website http://en.vtb.az/; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB BANK (AZERBAIJAN), OJSC","2019-03-01 23:12:28"
OFAC18724,OFAC29345,OFAC28451,"38 Khatai ave. Nasimi district Baku AZ 1008 Azerbaijan ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC VTBAAZ22; Website http://en.vtb.az/; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB BANK (AZERBAIJAN), OJSC","2019-03-01 23:12:28"
OFAC18724,OFAC29346,OFAC28451,"38 Khatai ave. Nasimi district Baku AZ 1008 Azerbaijan ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC VTBAAZ22; Website http://en.vtb.az/; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB BANK (AZERBAIJAN), OJSC","2019-03-01 23:12:28"
OFAC18725,OFAC29348,OFAC28454,"22, Rua da Missao Luanda Angola ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC VTBLAOLU; Website www.vtb.ao; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","BANCO VTB AFRICA, S.A.","2019-03-01 23:12:28"
OFAC18726,OFAC29352,OFAC28456,"14, G. Chanturia Street Tbilisi 0114 Georgia ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC UGEBGE22; Website www.vtb.com.ge; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB BANK (GEORGIA), JSC","2019-03-01 23:12:28"
OFAC18726,OFAC29353,OFAC28456,"14, G. Chanturia Street Tbilisi 0114 Georgia ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC UGEBGE22; Website www.vtb.com.ge; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB BANK (GEORGIA), JSC","2019-03-01 23:12:28"
OFAC18726,OFAC29354,OFAC28456,"14, G. Chanturia Street Tbilisi 0114 Georgia ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC UGEBGE22; Website www.vtb.com.ge; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB BANK (GEORGIA), JSC","2019-03-01 23:12:28"
OFAC18728,OFAC29358,OFAC28460,"2 Balkanska street Belgrade 11 000 Serbia ",OFAC-NON-SDN," UKRAINE-EO13662 SWIFT/BIC MBBGRSBG; Website www.vtbbanka.rs; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB BANK JSC BELGRADE","2019-03-01 23:12:28"
OFAC18729,OFAC29361,OFAC28462,"12 Presnenskaya nab. Moscow 123100 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website http://vtbcapital.com; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1097746344596 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB CAPITAL HOLDING CJSC","2019-03-01 23:12:28"
OFAC18729,OFAC29362,OFAC28462,"12 Presnenskaya nab. Moscow 123100 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website http://vtbcapital.com; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1097746344596 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB CAPITAL HOLDING CJSC","2019-03-01 23:12:28"
OFAC18729,OFAC29363,OFAC28462,"12 Presnenskaya nab. Moscow 123100 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website http://vtbcapital.com; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1097746344596 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB CAPITAL HOLDING CJSC","2019-03-01 23:12:28"
OFAC18730,OFAC29365,OFAC28464,"d. 52 str. 1 nab.Kosmodamianskaya Moscow 115054 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1097746178232 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB PENSION ADMINISTRATOR, LIMITED","2019-03-01 23:12:28"
OFAC18730,OFAC29366,OFAC28464,"d. 52 str. 1 nab.Kosmodamianskaya Moscow 115054 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1097746178232 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB PENSION ADMINISTRATOR, LIMITED","2019-03-01 23:12:28"
OFAC18730,OFAC29367,OFAC28464,"d. 52 str. 1 nab.Kosmodamianskaya Moscow 115054 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1097746178232 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB PENSION ADMINISTRATOR, LIMITED","2019-03-01 23:12:28"
OFAC18732,OFAC29371,OFAC28468,"str. 1 8 Chistoprudnyy bulvar Moscow 101000 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.vtbins.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1027700462514 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB INSURANCE LIMITED","2019-03-01 23:12:28"
OFAC18732,OFAC29372,OFAC28468,"str. 1 8 Chistoprudnyy bulvar Moscow 101000 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.vtbins.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1027700462514 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB INSURANCE LIMITED","2019-03-01 23:12:28"
OFAC18732,OFAC29373,OFAC28468,"str. 1 8 Chistoprudnyy bulvar Moscow 101000 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.vtbins.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1027700462514 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB INSURANCE LIMITED","2019-03-01 23:12:28"
OFAC18732,OFAC29374,OFAC28468,"str. 1 8 Chistoprudnyy bulvar Moscow 101000 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.vtbins.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1027700462514 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB INSURANCE LIMITED","2019-03-01 23:12:28"
OFAC18732,OFAC29375,OFAC28468,"str. 1 8 Chistoprudnyy bulvar Moscow 101000 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.vtbins.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1027700462514 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB INSURANCE LIMITED","2019-03-01 23:12:28"
OFAC18733,OFAC29377,OFAC28470,"d. 52 str. 1 nab.Kosmodamianskaya Moscow 115054 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.vtbf.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 5087746611145 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB FACTORING, LTD","2019-03-01 23:12:28"
OFAC18733,OFAC29378,OFAC28470,"d. 52 str. 1 nab.Kosmodamianskaya Moscow 115054 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.vtbf.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 5087746611145 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB FACTORING, LTD","2019-03-01 23:12:28"
OFAC18733,OFAC29380,OFAC28470,"d. 52 str. 1 nab.Kosmodamianskaya Moscow 115054 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.vtbf.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 5087746611145 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB FACTORING, LTD","2019-03-01 23:12:28"
OFAC18734,OFAC29382,OFAC28472,"d. 43 str. 1 ul. Vorontsovskaya Moscow 109147 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1147799014692 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","NPF VTB PENSION FUND, JSC","2019-03-01 23:12:28"
OFAC18734,OFAC29383,OFAC28472,"d. 43 str. 1 ul. Vorontsovskaya Moscow 109147 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1147799014692 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","NPF VTB PENSION FUND, JSC","2019-03-01 23:12:28"
OFAC18734,OFAC29384,OFAC28472,"d. 43 str. 1 ul. Vorontsovskaya Moscow 109147 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1147799014692 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","NPF VTB PENSION FUND, JSC","2019-03-01 23:12:28"
OFAC18734,OFAC29385,OFAC28472,"d. 43 str. 1 ul. Vorontsovskaya Moscow 109147 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1147799014692 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","NPF VTB PENSION FUND, JSC","2019-03-01 23:12:28"
OFAC18734,OFAC29386,OFAC28472,"d. 43 str. 1 ul. Vorontsovskaya Moscow 109147 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1147799014692 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","NPF VTB PENSION FUND, JSC","2019-03-01 23:12:28"
OFAC18735,OFAC29388,OFAC28474,"d.70 ul. Mosfilmovskaya Moscow 119590 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1117746272907 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB REAL ESTATE LIMITED LIABILITY COMPANY","2019-03-01 23:12:28"
OFAC18735,OFAC29389,OFAC28474,"d.70 ul. Mosfilmovskaya Moscow 119590 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1117746272907 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB REAL ESTATE LIMITED LIABILITY COMPANY","2019-03-01 23:12:28"
OFAC18735,OFAC29390,OFAC28474,"d.70 ul. Mosfilmovskaya Moscow 119590 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1117746272907 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB REAL ESTATE LIMITED LIABILITY COMPANY","2019-03-01 23:12:28"
OFAC18736,OFAC29392,OFAC28476,"35 Myasnitskaya Street Moscow 101000 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.odk.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB SPECIALIZED DEPOSITORY, CJSC","2019-03-01 23:12:28"
OFAC18737,OFAC29396,OFAC28478,"23, Pravdy Street Moscow 125040 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.vtbreg.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB REGISTRAR, CJSC","2019-03-01 23:12:28"
OFAC18738,OFAC29398,OFAC28480,"d. 43 korp. 1 ul. Vorontsovskaya Moscow 109147 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.multicarta.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1027739116404 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.",MULTICARTA,"2019-03-01 23:12:28"
OFAC18738,OFAC29399,OFAC28480,"d. 43 korp. 1 ul. Vorontsovskaya Moscow 109147 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.multicarta.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1027739116404 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.",MULTICARTA,"2019-03-01 23:12:28"
OFAC18738,OFAC29401,OFAC28480,"d. 43 korp. 1 ul. Vorontsovskaya Moscow 109147 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.multicarta.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1027739116404 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.",MULTICARTA,"2019-03-01 23:12:28"
OFAC18739,OFAC29403,OFAC28482,"2nd Volkonskiy pereulok 10 Moscow 127473 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.vtb-leasing.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1037700259244 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB LEASING OPEN JOINT-STOCK COMPANY","2019-03-01 23:12:28"
OFAC18739,OFAC29404,OFAC28482,"2nd Volkonskiy pereulok 10 Moscow 127473 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.vtb-leasing.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1037700259244 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB LEASING OPEN JOINT-STOCK COMPANY","2019-03-01 23:12:28"
OFAC18739,OFAC29405,OFAC28482,"2nd Volkonskiy pereulok 10 Moscow 127473 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.vtb-leasing.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1037700259244 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB LEASING OPEN JOINT-STOCK COMPANY","2019-03-01 23:12:28"
OFAC18739,OFAC29406,OFAC28482,"2nd Volkonskiy pereulok 10 Moscow 127473 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.vtb-leasing.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1037700259244 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","VTB LEASING OPEN JOINT-STOCK COMPANY","2019-03-01 23:12:28"
OFAC18740,OFAC29408,OFAC28485,"d. 35 str. 4 ul. Tatarskaya B Moscow 115184 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.hals-development.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1027739002510 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","JOINT STOCK COMPANY HALS-DEVELOPMENT","2019-03-01 23:12:28"
OFAC18740,OFAC29409,OFAC28485,"d. 35 str. 4 ul. Tatarskaya B Moscow 115184 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.hals-development.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1027739002510 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","JOINT STOCK COMPANY HALS-DEVELOPMENT","2019-03-01 23:12:28"
OFAC18740,OFAC29410,OFAC28485,"d. 35 str. 4 ul. Tatarskaya B Moscow 115184 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.hals-development.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1027739002510 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","JOINT STOCK COMPANY HALS-DEVELOPMENT","2019-03-01 23:12:28"
OFAC18740,OFAC29411,OFAC28485,"d. 35 str. 4 ul. Tatarskaya B Moscow 115184 Russia ",OFAC-NON-SDN," UKRAINE-EO13662 Website www.hals-development.ru; Executive Order 13662 Directive Determination - Subject to Directive 1; Registration ID 1027739002510 (Russia); For more information on directives, please visit the following link: http://www.treasury.gov/resource-center/sanctions/Programs/Pages/ukraine.aspx#directives; Linked To: VTB BANK OAO.","JOINT STOCK COMPANY HALS-DEVELOPMENT","2019-03-01 23:12:28"
